hotspot_id,hotspot_name,lat,lng,hotspot_species,hotspot_checklists
L3665258,Yellowgrass Grid,49.746345100000006,-104.1744593,122,17
L3705091,Turtle Lake Nature Sanctuary,53.60333080000001,-108.58653729999999,121,3
L3151605,Greenwater Lake Prov Park,52.497558100000006,-103.5239124,104,22
L3078659,Dore Lake,54.7078173,-107.23838229999998,73,4
L624051,Grasslands NP--East Block (General Location),49.078813600000004,-106.56188960000001,108,25
L3103780,Manitou Lake--Suffern Lake Reg Park,52.79327310000001,-109.78366650000001,106,9
L784707,Teslin Lake--Teslin Lake Bird Observatory,60.231864599999994,-132.9160309,197,1946
L346329,Fort Simpson,61.86197,-121.35334109999998,195,782
L1326929,Inuvik--sewage ponds,68.3661171,-133.75124150000002,87,29
L465686,Prince Edward Island National Park--Long Pond,46.4163222,-63.091392500000005,139,107
L272587,"East Point, PEI",46.445682,-61.97194439999999,175,251
L4671272,Sunbury Cove--West Side,46.4005948,-63.954194799999996,102,15
L1287185,Akimiski island--OMNR base camp,53.0960857,-80.97335819999999,114,148
L346200,Coats Island,62.75,-82.00001,29,40
L2980731,Cambridge Bay--Road to Mount Pelly,69.16768660000001,-104.8581505,49,26
L241743,Fort Rosecrans National Cemetery,32.68582,-117.24499320000002,254,1946
L597658,Malibu Lagoon,34.033385700000004,-118.68229869999999,301,2848
L615794,Devereux Slough,34.413601299999996,-119.87560269999999,286,1550
L109311,Pt. Reyes--Outer Point,38.008742500000004,-122.99623490000002,349,493
L109487,Andrew Molera SP--Big Sur River mouth,36.28198749999999,-121.85958049999999,344,1673
L109339,San Joaquin Wildlife Sanctuary,33.6637274,-117.8426814,308,5685
L189487,Arcata Marsh and Wildlife Sanctuary,40.85736099999999,-124.09461200000001,332,4984
L373997,Pt. Mugu Naval Air Station (restricted access),34.111378200000004,-119.111495,279,700
L329116,Southeast Farallon Island (SF Co.),37.69852000000001,-123.00278899999999,355,7573
L163561,San Jacinto Wildlife Area,33.8854488,-117.104104,302,2563
L208487,Oso Flaco Lake,35.0302072,-120.62078479999998,269,1472
L459755,Pescadero Marsh,37.2647635,-122.40486150000001,274,926
L350673,Zzyzx--Desert Studies Center,35.142515900000014,-116.1043149,243,796
L200588,Natural Bridges SB,36.952378200000005,-122.0567107,268,2501
L109437,Galileo Hill--Silver Saddle Ranch and Club (restricted access),35.219,-117.758,311,2156
L109489,Bodega Bay--general area,38.3256493,-123.0421972,313,1851
L246739,Death Valley NP--Furnace Creek,36.4588031,-116.87235469999999,321,1177
L326350,Salton Sea--south end,33.2008517,-115.59652360000003,347,1211
L333876,Ukiah WWTP,39.1124073,-123.18895129999999,234,2011
L225431,Hayward Regional Shoreline,37.6419316,-122.15170119999999,363,834
L375293,Alexandre Dairy,41.895121800000005,-124.17443279999998,199,540
L152122,Palo Alto Baylands,37.459166999999994,-122.10445,239,2082
L777869,Bethel Island--Piper Slough,38.044,-121.647,214,192
L270903,Mono Lake County Park,38.0152767,-119.1486168,240,1237
L468377,Lodi Lake Nature Area,38.1513312,-121.2923241,205,692
L443535,Yolo Bypass Wildlife Area,38.55178899999999,-121.62080179999998,261,4120
L371137,Grizzly Island Wildlife Area,38.1468426,-121.98154450000001,208,234
L573559,Lake Success,36.075326000000004,-118.91412730000002,211,340
L656782,Cosumnes River Preserve,38.2658235,-121.4394915,238,2072
L188972,Lost Lake Rec Area (FRE Co.),36.978016000000004,-119.730934,220,642
L358926,Lake Almanor--Hwy 36 Causeway,40.3126505,-121.20366100000001,196,276
L507168,Lincoln WTP,38.8641218,-121.34944440000001,183,347
L639242,Tule Lake NWR (SIS Co.),41.89,-121.51,217,405
L590812,Napa-Sonoma Marshes WA--Huichica Creek Unit,38.207638800000005,-122.33293529999999,198,470
L368257,Gray Lodge Wildlife Area,39.322878,-121.8361473,239,853
L109431,Fall River Valley,41.0734,-121.4398,218,44
L376418,Rodman Slough--Nice Lucerne Cutoff,39.12020570000001,-122.8886032,194,268
L1259871,Tahoe Marsh--via San Francisco Ave.,38.939750800000006,-119.99310490000002,205,263
L129142,Paicines Reservoir,36.72610090000001,-121.28220370000001,183,727
L246766,Modesto WTP (restricted access),37.532599000000005,-121.09122280000001,224,247
L109419,Eagle Lake,40.654075999999996,-120.74111940000003,194,78
L210732,Merced NWR,37.1776888,-120.62649249999998,224,790
L1674368,TLDD--Hacienda Evaporation Basin (restricted access),35.8520653,-119.63583719999998,191,135
L344663,Madera WTP,36.9417288,-120.16459470000001,164,233
L819459,Red Bluff Rec Area,40.155982900000005,-122.2035885,191,398
L589213,Modoc NWR,41.4575229,-120.5219078,198,307
L197804,Yosemite Valley,37.72293540000001,-119.6371651,162,483
L109258,Sierra Valley (SIE Co.),39.704413300000006,-120.33110620000001,197,116
L168785,Sacramento NWR,39.405434,-122.17191,222,1156
L303500,Colusa NWR,39.186441499999994,-122.04418350000002,214,1137
L765674,Boca Reservoir and vicinity,39.4060909,-120.08605960000001,150,219
L486218,Ione WTP,38.350945599999996,-120.95612530000001,172,516
L212861,Bobelaine Audubon Sanctuary,38.9399177,-121.58387379999999,188,431
L372292,Salt Springs Valley Reservoir,38.0332195,-120.7565689,173,173
L590438,Marysville Sewage Ponds,39.13375530000001,-121.59564970000001,176,239
L272916,Indian Creek Reservoir,38.746017200000004,-119.7780132,202,315
L512446,Lewiston Lake,40.74517610000001,-122.79315950000002,165,111
L579827,Groveland CSD Sewage Treatment Plant,37.8477142,-120.2266073,154,627
L129005,Laguna Atascosa NWR (LTC 024),26.245849899999996,-97.38002300000001,356,3009
L302786,Corpus Christi--Hazel Bazemore Park (CTC 078),27.866964600000003,-97.6418281,335,1668
L128890,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.172018100000003,-98.3829036,343,7039
L209616,High Island--Boy Scout Woods (UTC 055),29.5611021,-94.390117,333,5598
L266064,San Jacinto Battleground (UTC 041),29.7506484,-95.0770891,295,1757
L130767,Aransas NWR (CTC 037) (Aransas Co.),28.251864000000005,-96.8118668,369,1916
L245722,Port O'Connor,28.4500446,-96.40431160000001,305,102
L248659,Quintana Neotropical Bird Sanctuary (UTC 121),28.933622599999996,-95.3087246,328,1982
L160563,Mitchell Lake Audubon Center (HOTE 103),29.3040461,-98.49190470000002,342,4702
L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,341,8151
L128907,Big Bend NP--Rio Grande Village (FWTX 44),29.1809226,-102.9557133,307,1630
L375162,King Ranch--Santa Gertrudis Unit (CTC 087),27.5183197,-97.9093409,297,696
L2024575,Mad Island WMA- Crab Lake area,28.674323100000002,-96.0500336,314,52
L158397,Sabine Woods (UTC 026),29.6984073,-93.94817950000001,325,5549
L122362,Arlington--Village Creek Drying Beds (PPW-W 083),32.7842795,-97.12661809999999,302,4224
L710729,Welder Wildlife Foundation Park,28.112981600000005,-97.4164058,265,126
L294849,Granger Lake Area (HOTE 031),30.7001608,-97.3597466,318,1270
L507911,King Ranch--Norias Division (Kenedy Co.),26.7876524,-97.7707243,316,828
L128874,Anahuac NWR (UTC 049),29.614841400000007,-94.5344353,328,5186
L129066,Rio Bosque Park (Socorro) (FWTX 11),31.640899700000002,-106.3099976,215,358
L233254,Lubbock- Clapp Park,33.5550145,-101.86399440000001,259,843
L128962,Falcon State Park (LTC 084),26.5839986,-99.1474915,292,1953
L284462,Guadalupe Delta WMA--Refugio Co. (CTC 036),28.438699999999997,-96.8483,284,79
L1109549,Utley area,30.185495999999997,-97.4164581,257,89
L815117,Hagerman NWR,33.7406579,-96.76727770000001,338,2978
L578869,Stillhouse Hollow Lake- Union Grove WMA,31.010975700000007,-97.5938272,238,368
L270567,White Rock Lake & Old Fish Hatchery (PPW-W 086),32.81562759999999,-96.7264652,278,1889
L269006,El Canelo Ranch/The Inn at El Canelo (LTC 010),26.5975837,-97.76681900000001,228,226
L141106,Brazos Bend SP (UTC 117),29.3735739,-95.6230259,292,3320
L302783,Lake Casa Blanca Intl. SP (HOTE 117),27.5338322,-99.44128980000002,248,692
L499773,Cook's Slough Nature Ctr. (HOTW 025),29.187356700000002,-99.7886572,274,763
L284174,Choke Canyon SP--Calliham Unit (McMullen Co.)(CTC 082),28.471728199999998,-98.33943839999999,325,1398
L981552,Midland- I-20 Pond/Jenna Welch Nature Ctr. (FWTX 55),31.966325899999998,-102.12075229999998,226,779
L569909,Victoria- Riverside Park (CTC 027),28.8095579,-97.03176500000001,246,381
L260437,Lake Tawakoni SP (PPW-E 078) (Hunt Co.),32.843776,-95.984878,275,1003
L213585,Warbler Woods,29.609375000000004,-98.2426827,283,6550
L128950,Davis Mountains  SP (FWTX 23),30.5962706,-103.93472490000002,253,2514
L297765,Buffalo Lake NWR (PHP 039),34.910147099999996,-102.1138,284,529
L405331,Lake Tawakoni Dam (Van Zandt Co.) (incl. Sabine R. bottomland),32.805600399999996,-95.9201503,303,1715
L129010,Lake Balmorhea (FWTX 20),30.961799599999996,-103.71929930000002,292,1134
L128872,Amistad NRA (HOTW 010),29.483200099999998,-101.03220370000001,210,122
L1050285,Lewisville Lake--Environmental Learning Area (LLELA),33.0636365,-96.98938609999999,255,859
L572560,Choke Canyon SP--South Shore Unit (Live Oak Co.),28.472576999999998,-98.25124740000001,273,343
L289812,Canyon of the Eagles (HOTE 020),30.8773,-98.438,230,144
L284140,Canyon Lake--Dam & Nature Trl below dam (HOTE 073),29.869340499999996,-98.1964445,204,344
L260457,Lake Tawakoni--Rains Co. beach & CR1480 (incl. Audubon Dallas woods & adj. pastures),32.853091199999994,-95.8913876,305,1576
L275281,Aquarena Springs,29.893240199999997,-97.92974579999999,232,1273
L486215,Formosa-Tejano Wetlands (CTC 017),28.824071800000002,-96.47094729999999,257,286
L2698038,Yorktown--Coleto Creek Hiking Trail,28.978534899999996,-97.5053437,187,129
L292421,Katy Prairie--Hebert rd.--dirt rd. E. of Pattison (Waller Co.)(UTC 100),29.9335894,-95.8820629,258,509
L296430,College Station--Lick Creek Park,30.562223999999997,-96.213541,204,949
L283468,South Llano River SP (HOTW 093),30.4489356,-99.81424670000001,258,2049
L246114,Cibolo Nature Ctr. (HOTE 078),29.7812891,-98.70962620000002,222,786
L454404,San Angelo SP--South Unit (HOTW 109),31.475180299999998,-100.49662110000001,237,656
L260784,Attwater Prairie Chicken NWR (CTC 004),29.671349,-96.27370829999998,280,1751
L723603,Heart of the Hills Fisheries Ctr. (Sign in at office)(HOTW 069),30.157484500000002,-99.34811,230,328
L207868,Heard Nat. Sci. Mus.& Wildlife Sanct,33.158450300000005,-96.61533759999999,249,1540
L275313,Jim Chapman/Cooper Lake,33.3101826,-95.6758546,286,36
L128968,McNary Reservoir (private--restricted access),31.22,-105.785,211,265
L1625779,Fort Hood (Coryell Co.)(restricted access),31.241647899999997,-97.82338639999999,210,203
L576682,Tyler SP (PPW-E 065),32.47993580000001,-95.2991867,226,591
L129083,San Ygnacio Bird Sanctuary & riverfront (LTC 087),27.044621199999998,-99.44440130000001,264,882
L272092,Goliad SP (CTC 039),28.649865000000005,-97.3833659,218,256
L269692,Lake Findley (Lake Alice),27.7888887,-98.06419770000001,201,149
L298264,Lake Wichita (Wichita Co.),33.8416102,-98.5551267,215,174
L261960,White River Lake (PHP 023),33.4737991,-101.086116,246,91
L464323,Kirby Lake (PHP 005),32.3724227,-99.73457340000002,228,270
L129016,Lost Maples SNA (HOTW 061),29.815508700000002,-99.5762582,254,1254
L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.48526760000001,214,1368
L349896,Lake Buchanan (Llano Co.),30.743606199999995,-98.4388733,223,96
L880595,Jackson Park  / Paul G Boorman Trail,32.500966999999996,-94.7552562,110,51
L129053,Pedernales Falls State Park (HOTE 050),30.3031006,-98.24349980000001,240,1419
L3952433,Karnes Co.--CR256 / CR233 area,29.0574452,-97.91556360000003,136,25
L716965,Fort Clark Springs,29.304887700000005,-100.4185581,235,299
L247117,Palmetto SP (CTC 029),29.588711199999995,-97.58289789999999,244,664
L392281,Lake Waco Wetlands (PPW-W 028),31.606207700000002,-97.30088709999998,194,172
L128979,Guadalupe Mountains NP,31.9001007,-104.87069699999999,209,186
L249423,Castroville Regional Pk (HOTE 113),29.3424773,-98.88262990000001,208,256
L772634,Richland Creek WMA (N. Unit)(Freestone Co.),31.9840547,-96.0847092,252,470
L448065,Jackson Nature Pk (Wilson Co.),29.2194894,-98.00961260000001,190,258
L295973,Amarillo--Thompson Park (PHP 045),35.2382514,-101.8330479,188,201
L330858,Trinity River NWR,29.9209773,-94.79902050000001,186,131
L602507,John Bunker Sands Wetlands Ctr,32.613278300000005,-96.500739,268,771
L1274949,Bardwell Lake--NW Corner (end of N. Cooke Rd.),32.30428169999999,-96.6922617,159,51
L523162,Mining Company & Pleasant Hill Church/Cem. (PPW-E 080),32.4387279,-94.54874749999999,155,73
L383184,Imperial Reservoir (Pecos Co.) (FWTX 50),31.278165700000002,-102.8507209,186,91
L582882,Lometa Reservoir,31.2298669,-98.418746,198,346
L387773,Richland Creek WMA (N. Unit)(Navarro Co) PPW-W 019,32.0072572,-96.0806322,235,306
L597923,Hollywood Bottom Pk / CR444,29.1616056,-96.04454040000002,178,54
L458689,Lake Fayette,29.942886599999998,-96.74251560000002,161,47
L740880,Colorado Bend SP (HOTE 019),31.022193299999998,-98.44264980000001,201,302
L1304381,Muleshoe NWR (PHP 033),33.9623872,-102.77156350000001,217,184
L549410,Alazan Bayou WMA,31.490821999999998,-94.74781040000002,194,177
L573046,Big Bend Ranch SP (Presidio Co.),29.486079999999998,-104.01580809999999,143,41
L268131,Stephen F. Austin SP (UTC 102),29.816816900000003,-96.1122608,197,409
L557896,Cleburne SP,32.27017000000001,-97.56348,202,163
L698120,Mineola Nature Preserve (PPW-E-069),32.6333034,-95.4600763,194,173
L780233,Independence Creek Preserve (limited access by permission-TNC),30.468569999999996,-101.79952100000001,248,195
L507890,Bailey's Fish Camp (UTC 021),29.989582699999996,-93.8488197,157,80
L1000062,Doans area,34.34294439999999,-99.25922690000002,125,42
L392465,Purtis Creek SP- South (Henderson Co.) PPW-E 061,32.35386299999999,-95.9957886,183,95
L593113,Martin Creek Lake SP,32.27383510000001,-94.5664072,147,72
L266132,Washington-on-the-Brazos SP (PPW-W 001),30.328786599999997,-96.154983,189,224
L457644,Martin Dies SP (UTC 013) (Jasper Co.),30.852942499999997,-94.17132849999999,206,306
L1524491,Santa Margarita Ranch (La Salle Co.),28.128414199999998,-99.04401900000002,188,424
L821812,Tucker Lake & FM2372,32.5339699,-98.5621691,179,396
L446749,Lockhart SP,29.8510385,-97.698015,159,183
L482541,Gibbons Creek Reservoir,30.621959300000004,-96.0761261,172,99
L836099,Lake o' the Pines--Lakeside Park,32.7491676,-94.52087399999999,172,170
L357051,Lake Mineral Wells SP (PPW-W 112),32.812498999999995,-98.04394,198,203
L159154,Lake Bridgeport--Wise County Park,33.27937000000001,-97.85388999999999,179,80
L386215,Big Thicket NP--Turkey Crk. S. & HQ (Hardin Co),30.4587547,-94.3849933,160,148
L1002743,Lake Arrowhead--western end (Archer Co.),33.6806397,-98.4529495,138,23
L355719,Falfurrias Rest Area (LTC 004),27.094091000000002,-98.146384,177,910
L576674,Huntsville SP (PPW-E 005),30.615016100000002,-95.53333279999998,207,386
L1864428,Plainview Apartments Playa,34.19901900000001,-101.7320408,166,200
L840986,Lake Bob Sandlin--Dam Area (Titus Co.),33.0908584,-95.00731950000001,182,252
L1413394,Atascosa Co.--CR411/412 FM99 area,28.7108395,-98.21434020000001,148,106
L130765,Meridian SP (PPW-W 044),31.892206499999997,-97.6999569,175,172
L386061,Lake Somerville SP- Birch Creek Unit (PPW-W 005) (Burleson Co.),30.301093700000003,-96.6436386,190,99
L449021,Lake Somerville SP (Lee Co.) (Nails Crk & Flag Pond),30.295016899999997,-96.6640663,230,193
L569639,Lady Bird Johnson Municipal Pk (Fredericksburg)(HOTW 079),30.239215100000003,-98.91029830000001,146,170
L909915,Lodges at Lost Maples (HOTW 059),29.73457,-99.61509699999999,109,18
L2745845,Beeville--Veterans Memorial Park,28.400786399999998,-97.76646490000002,111,64
L902122,Hords Creek Lake,31.845589499999996,-99.5602405,168,168
L775036,Ray Roberts Lake--N. FM922 bridge nr. CR289,33.4809949,-96.9821548,128,18
L2873493,Lavaca Co.--CR19,29.354125000000003,-96.64389609999999,154,50
L427206,Lake Colorado City SP (PHP 018),32.3289899,-100.93113900000002,223,311
L457594,Lake Livingston SP,30.6572032,-95.0074589,174,211
L917403,Bonham SP,33.5450967,-96.14412550000002,177,109
L1017470,Lake Limestone--Dam area (Robertson Co.),31.328107799999998,-96.33214829999999,115,44
L2646283,Squaw Creek Park (Hood Co. portion),32.318624199999995,-97.7873319,165,58
L516882,Millers Creek Reservoir (Throckmorton Co. portion),33.38766459999999,-99.41468240000002,164,90
L365604,Lake Meredith (Hutchinson Co.) (PHP 047),35.690659000000004,-101.58537899999999,203,297
L130786,Dinosaur Valley SP (PPW-W 055),32.2561684,-97.81729890000001,172,285
L374378,Lake Arrowhead (Clay Co.) (PPW-W 120),33.7640216,-98.37304119999999,177,58
L801371,Kurth Lake (limited access),31.4438955,-94.6930504,124,32
L575716,Copper Breaks SP (PHP-088),34.1072564,-99.74796300000003,173,144
L1017734,Crystal City--Bike Path S. of TX155/RR65,28.6762622,-99.828043,104,21
L577112,Lake Wright Patman Atlanta SP (Cass Co.) (PPW-E 111),33.233805800000006,-94.2503357,163,125
L4541863,Edwards Co.--TX55 picnic area N. of Barksdale (by Pulliam Creek),29.84206,-100.1077165,77,11
L791574,Halff Brother Ranch/sod farm US57 x FM140,28.9672979,-99.25186160000001,148,87
L673464,Lake o' the Pines--Cedar Springs Park (Upshur Co.),32.8402939,-94.6934795,149,139
L377208,Alcoa Lake,30.586203799999996,-97.04463960000002,149,53
L884717,Smyer Playa,33.5998578,-102.1896744,163,181
L756804,Lake Brownwood SP,31.8611934,-99.0244317,151,91
L575840,Greenbelt Reservoir (Donley Co.) PHP078,35.0083465,-100.8989525,194,112
L1462101,Duval County Park,27.551831800000002,-98.4761563,97,32
L577111,Lake Wright Patman (Bowie Co.) (PPW-E 111),33.347737599999995,-94.174117999999993,160,38
L570070,Chaparral WMA (Dimmit Co.),28.2992513,-99.41050890000001,188,108
L1160143,Mason Mountain WMA (limited access),30.821345,-99.2206621,143,41
L748717,Lake Meredith--Blue West (Moore Co.),35.6875572,-101.63048739999999,170,72
L582009,Daingerfield SP,33.00607230000001,-94.6959043,136,298
L312425,Sam Houston NF- San Jacinto Co.,30.631768800000003,-95.319725,161,55
L283465,Caprock Canyon SP (PHP 037),34.424298900000004,-101.07442390000001,196,146
L4957536,Tahoka Lake Pasture (restricted access),33.258391200000005,-101.74716350000003,131,10
